State,County,Operational,Shutdown,Potential,Any Landfill,ACSTOTPOP,ACSTOTHH,MINORPOP,LOWINCOME,UNEMPLOYED,LESSHS,PM25,OZONE,DSLPM,CANCER,RESP,PTRAF,PNPL,PRMP,PTSDF,UST,PWDIS,AREALAND,AREAWATER,NPL_CNT,TSDF_CNT
CA,San Benito,0.0,0.0,1.0,1.0,61547,18389,40980,15000,2409,7223,7.764209148,40.12412103,0.120146743,20.0,0.252173913,205.0009154,0.056196079,0.241542073,0.985704332,0.014420226,0.000684762,78186762.72,102593.4783,0.02173913,0.086956522
CA,San Bernardino,0.0,1.0,1.0,1.0,2162532,640090,1566270,743956,72961,264035,10.88263149,68.35368163,0.368064472,30.9811617,0.375117739,829.0986509,0.12813602,0.913057149,3.03493167,0.108942147,0.735920555,40765418.76,75612.59137,0.003921569,0.152156863
CA,San Diego,1.0,1.0,1.0,1.0,3323970,1130703,1831805,847816,104435,270769,9.974231088,43.60562093,0.30977798,27.72970345,0.347593583,1348.136778,0.026518994,0.465028903,4.688527466,0.766720777,9.741572577,5298569.124,397141.4121,0.000485909,0.152089407
CA,San Joaquin,1.0,1.0,1.0,1.0,751615,231092,520758,247592,24994,94567,15.10904193,50.43559459,0.336840891,29.86027944,0.432734531,717.5587635,0.194338294,2.048213597,2.488415331,1.862364552,0.256939934,7198048.906,177699.9082,0.005988024,0.119760479
CA,San Luis Obispo,1.0,0.0,1.0,1.0,282517,106244,89558,65658,6154,15482,7.051402397,37.50885136,0.081048039,20.0,0.206111111,474.7136801,0.037392327,0.175323901,1.083251765,0.150580946,0.56298436,47232999.07,4506178.298,0.005524862,0.110497238
CA,San Mateo,1.0,1.0,1.0,1.0,765623,263351,470451,117205,17209,52921,11.07396989,29.11957526,0.190227547,20.78313253,0.307630522,1924.24668,0.092596127,0.44202517,4.744781573,2.482406923,7.538581952,2323844.072,1514247.812,0.0,0.144
CA,Santa Barbara,1.0,1.0,1.0,1.0,444895,148309,249566,135391,12848,50146,7.87456363,36.63799753,0.124230502,24.84076433,0.355732484,849.0361557,0.038388243,0.998420685,2.068931954,1.293082037,0.255817323,22478921.88,8664169.371,0.003174603,0.117460317
CA,Santa Clara,1.0,1.0,1.0,1.0,1924379,635314,1334735,314286,44527,150958,10.62997547,38.73363151,0.258301832,30.52855925,0.427024723,1646.147255,0.841603304,0.593228516,6.319401909,0.966629628,0.070674318,2850718.431,28640.96334,0.017902813,0.15771526
CA,Santa Cruz,1.0,1.0,1.0,1.0,273170,96275,117761,68247,8880,21131,8.196153801,34.55423232,0.119928796,25.30201342,0.380536913,697.7555552,0.130307855,0.953122348,1.499127229,0.82532332,0.000187428,7685490.56,2798094.867,0.006666667,0.086666667
CA,Shasta,0.0,0.0,1.0,1.0,179267,70845,37682,59616,4646,11252,12.02236503,50.45700113,0.121478113,35.18796992,0.472932331,270.9637673,0.049921148,0.528912962,0.803716308,0.354290191,0.138491765,73522944.18,1399683.94,0.007518797,0.07518797
CA,Sierra,0.0,0.0,1.0,1.0,2898,1250,337,753,98,172,7.385759753,55.1031549,0.027970906,20.0,0.2,0.542897266,0.018589947,0.042939594,0.034032688,0.01841847,1.81e-06,493738916.4,4659822.0,0.0,0.0
CA,Siskiyou,0.0,0.0,1.0,1.0,43516,19195,10638,17301,1325,3212,11.28312961,48.04709696,0.030344606,30.0,0.493333333,161.3670435,0.117577304,0.170853996,0.314317003,0.360072993,0.002120644,361376294.0,3981107.022,0.044444444,0.044444444
CA,Solano,1.0,0.0,1.0,1.0,444538,151191,279212,95779,13075,34830,12.25434598,38.32707877,0.196830701,30.0,0.486241611,884.5066006,0.095866754,0.9684514,1.620034844,0.702391489,0.033252518,7142710.346,733622.0,0.006711409,0.100671141
CA,Sonoma,1.0,1.0,1.0,1.0,496801,188958,186194,104177,12297,39039,9.45691597,32.46440426,0.099634695,62.3573201,1.527543424,632.3448535,0.018621929,0.212991085,1.480838983,2.66391569,0.003856449,10101144.41,1232881.406,0.0,0.071782178
CA,Stanislaus,0.0,0.0,1.0,1.0,546235,174826,323273,195097,22357,70126,15.40304808,55.91169542,0.32402001,30.0,0.428529412,472.6794117,0.258384836,2.318984581,2.082353065,0.341048579,0.531102553,11396080.28,136328.7353,0.008823529,0.094117647
CA,Tehama,0.0,0.0,1.0,1.0,64176,24661,20903,25893,2427,6241,10.89213842,51.85368937,0.116288181,30.0,0.422222222,147.7293506,0.016077325,0.248630809,0.200025316,0.025925586,0.030695498,169738429.8,750382.7556,0.0,0.022222222
CA,Trinity,0.0,0.0,1.0,1.0,12541,5896,2468,5340,417,677,9.149766543,43.23392119,0.010690702,26.66666667,0.383333333,33.36679593,0.025875464,0.024087075,0.019154679,0.091348165,3.26e-08,686188756.7,6117329.167,0.0,0.0
CA,Tulare,0.0,1.0,1.0,1.0,463955,139044,335204,216709,20214,76949,16.20685057,64.82497033,0.312380173,36.0,0.501639344,332.1730023,0.024237768,1.42869247,1.475143366,0.428722668,22.47965347,40963412.64,122166.7639,0.0,0.091803279
CA,Tuolumne,0.0,0.0,1.0,1.0,54147,22937,11008,12979,1646,3729,10.91068602,56.67348819,0.041225522,30.0,0.4,116.5128389,0.017941835,0.063313796,0.246670861,0.634650909,2.78e-07,104584240.7,2521251.582,0.0,0.036363636
CA,Ventura,0.0,1.0,1.0,1.0,845599,271639,465628,198329,22114,82261,9.37138238,45.39216524,0.191673056,26.50627615,0.376778243,681.5892118,0.113623001,1.496297503,2.902015949,0.47483025,2727.004464,9953282.154,1977757.276,0.004175365,0.162839248
CA,Yolo,1.0,0.0,0.0,1.0,218774,74614,118516,68620,5953,16124,12.65475313,46.59792611,0.200813394,31.67883212,0.478832117,500.4076452,0.260500615,1.537138997,2.757086206,0.429104069,0.069392142,19183546.49,166987.1679,0.00729927,0.182481752
CA,Yuba,1.0,0.0,1.0,1.0,77524,26434,35675,26616,2257,8724,11.62644159,52.18834984,0.194300724,30.0,0.453571429,491.5013349,0.028249114,0.513301292,1.08448737,0.632987415,0.112340311,29230140.45,555073.0893,0.0,0.107142857
CO,Adams,0.0,1.0,1.0,1.0,509844,167290,259504,137741,11260,50378,8.960868192,55.11689342,0.406738986,31.15755627,0.452090032,773.8751849,0.196933706,1.156789292,0.737192703,4.012669974,0.133735041,9685354.897,140069.9071,0.009615385,0.080128205
CO,Arapahoe,1.0,0.0,0.0,1.0,649980,241889,263066,135826,15920,34393,8.15332543,55.80941684,0.354143533,27.1070615,0.348291572,897.4752943,0.113176507,0.546119033,0.935471497,3.657618222,0.047402824,4707168.528,45106.98633,0.002277904,0.029612756
CO,Archuleta,0.0,0.0,1.0,1.0,13588,5736,3228,3910,280,608,5.223609726,50.17411555,0.019156767,10.0,0.114285714,52.54591768,0.02179613,0.023795302,0.009273871,0.148777962,0.325159185,249765154.6,981446.2143,0.0,0.0
CO,Boulder,0.0,0.0,1.0,1.0,324682,127365,73968,68728,8317,9647,7.514486652,57.99064618,0.161841386,25.96491228,0.359649123,557.0655787,0.098919012,0.640385742,1.70275357,2.124395371,0.258323829,8251421.627,160029.0044,0.00877193,0.078947368
CO,Douglas,0.0,1.0,0.0,1.0,344280,121492,64207,30005,6680,4697,7.064878961,56.79180801,0.202242598,20.65656566,0.246464646,494.8200457,0.061525245,0.161513083,0.55272708,1.036351424,0.188475524,10991038.08,34322.42929,0.0,0.025252525
CO,Eagle,0.0,0.0,1.0,1.0,54960,18667,18452,13060,1326,3524,4.90306446,56.29460674,0.028556224,10.0,0.113888889,364.4098885,0.050006189,0.261723747,0.029031513,0.579564038,0.031274894,121187625.4,526954.1944,0.027777778,0.0
CO,El Paso,0.0,0.0,1.0,1.0,710499,262780,224297,181231,20725,25558,6.136186993,55.45645807,0.177458496,17.1827957,0.210537634,602.5021625,0.016281693,0.32877161,0.731556528,2.007765293,0.330585406,11843853.31,15205.07312,0.0,0.032258065
CO,Fremont,0.0,0.0,1.0,1.0,47725,17449,10054,12318,859,3989,5.196931697,54.20415427,0.029254547,9.868421053,0.098684211,101.2680972,0.170667135,0.315276192,0.029228404,1.071859195,0.179036241,104544876.8,58830.05263,0.026315789,0.0
CO,Garfield,0.0,0.0,1.0,1.0,59605,21586,19170,14695,1324,4355,5.170494626,55.46013789,0.031885244,13.33333333,0.161538462,263.245855,0.012556206,0.381687902,0.144466879,1.52318677,0.017568165,195738647.9,556323.7179,0.0,0.025641026
CO,Jefferson,0.0,0.0,1.0,1.0,578795,229007,129300,99141,13068,21792,7.564915255,56.98910237,0.26389748,31.0955711,0.308857809,624.4059917,0.108167408,0.495614839,1.162672303,3.123351203,0.114416619,4604035.765,58305.80233,0.004651163,0.051162791
CO,La Plata,0.0,0.0,1.0,1.0,56138,21370,12457,13570,1172,1626,6.793911029,53.49625395,0.035596162,11.71428571,0.168571429,193.1773353,0.016109161,0.089614764,0.015302139,0.825866155,0.000143602,125035865.0,732645.1143,0.0,0.0
CO,Larimer,0.0,0.0,1.0,1.0,350523,134185,63197,82684,9938,8858,7.210021863,56.04371673,0.182352114,25.92592593,0.383539095,306.8624383,0.017826366,0.309631727,1.058422053,1.834800358,0.014569967,27666724.7,407343.8642,0.0,0.049382716
CO,Mesa,0.0,0.0,1.0,1.0,152962,59750,29178,47385,5269,10046,5.452654046,54.40042194,0.11274105,18.01980198,0.191089109,222.0559799,0.012205526,0.52516579,0.573218032,3.041393821,1.259006142,85359881.97,316749.604,0.0,0.04950495
CO,Montrose,0.0,0.0,1.0,1.0,42280,17483,10186,13111,1034,3355,5.061974315,51.61219565,0.042501904,10.0,0.140625,154.1687965,0.017376864,0.565100848,0.230252748,2.520988229,0.733797856,181375736.1,153851.875,0.03125,0.0625
CO,Morgan,0.0,0.0,1.0,1.0,28617,10863,12011,10939,586,3830,6.199828585,51.66331169,0.102061983,20.0,0.24,119.5582344,0.009925804,0.838431828,0.01830009,2.496215598,13.00529149,132657659.5,1386523.92,0.0,0.0
CO,Pitkin,0.0,0.0,1.0,1.0,17980,7424,2794,2406,409,504,4.761688599,56.47763408,0.012399289,10.0,0.098571429,272.289981,0.024120101,0.590749967,0.019732243,0.656057905,0.103703438,179578921.8,462326.9286,0.0,0.0
CO,Pueblo,0.0,1.0,1.0,1.0,167412,65206,81138,63133,5173,11139,5.95370664,52.99760084,0.13548549,17.96052632,0.184210526,332.498401,0.254632892,0.56843194,0.524616178,1.922348677,2.321698529,40400278.72,189159.7451,0.006535948,0.052287582
CO,Routt,0.0,0.0,1.0,1.0,25317,10100,3047,5329,583,858,5.012544155,54.59641443,0.02630899,10.83333333,0.125,174.0786298,0.009122802,0.210606295,0.009532281,0.941638094,0.182253174,254900116.7,659656.0,0.0,0.0
CO,Summit,0.0,0.0,1.0,1.0,30735,11609,5872,7151,622,1597,4.71634521,57.54452079,0.015591249,10.0,0.1,241.5448376,0.033691494,0.023806856,0.281053692,1.547710761,0.000747938,50824620.55,913256.0,0.0,0.032258065
CO,Weld,1.0,1.0,1.0,1.0,315389,102046,109976,83150,8310,25703,8.573082298,55.22446356,0.237718721,49.5959596,0.995454545,247.730943,0.022189028,1.332842226,0.409406103,1.616808028,0.157110693,52126012.54,416020.9293,0.0,0.075757576
CT,Fairfield,0.0,1.0,1.0,1.0,944306,345070,367915,191082,33518,63181,7.897488024,44.52144755,0.263569304,25.43026706,0.299406528,1000.150695,0.159350371,0.673862766,3.825690449,6.015692139,0.003384378,2398020.784,813749.5007,0.002962963,0.131851852
CT,Hartford,1.0,1.0,1.0,1.0,892153,353653,355988,205980,27695,62425,7.287892923,41.49375158,0.194789247,25.68249258,0.29495549,635.7293826,0.087355378,0.585404239,3.596948148,5.481918753,0.065578493,2811621.784,59999.70606,0.001477105,0.169867061
CT,Litchfield,1.0,1.0,1.0,1.0,181143,74902,22468,31190,5882,8321,6.598495219,41.31270464,0.111757006,20.0,0.218888889,185.9698567,0.082692089,0.15344259,0.882302014,2.147387092,0.023521757,13245128.59,346390.9889,0.005555556,0.111111111
CT,Middlesex,0.0,0.0,1.0,1.0,162742,67765,27463,25874,3967,6340,7.165614206,42.71789839,0.159817829,21.58730159,0.246825397,324.5151444,0.094170139,0.277583214,1.216944333,2.01300399,0.467398284,7531446.874,1422670.402,0.007874016,0.118110236
CT,New Haven,0.0,0.0,1.0,1.0,855733,332765,325778,209667,29460,57791,7.685577407,43.28311455,0.211152786,21.46031746,0.296190476,775.7482886,0.164503539,0.720101348,3.815747686,4.760112775,0.052760875,2472580.136,1054667.09,0.004739336,0.154818325
CT,New London,0.0,1.0,1.0,1.0,266868,109616,67281,56173,7374,13538,6.367874843,41.78755174,0.144229777,20.0,0.201877934,280.8316027,0.137271053,0.369663865,1.47454507,2.252193578,0.015725511,7794168.86,1252774.407,0.004524887,0.122171946
CT,Tolland,0.0,0.0,1.0,1.0,150947,56077,24617,24409,4011,5063,6.770982023,41.02756629,0.129463317,20.37383178,0.240186916,129.4714537,0.199108981,0.204394458,0.739481753,2.164907919,0.002720864,9932780.065,164015.8224,0.009345794,0.121495327
CT,Windham,0.0,0.0,1.0,1.0,116657,45589,21097,28039,4327,8891,6.444529692,41.04012217,0.108321699,20.0,0.2,148.4959836,0.144001647,0.115205079,0.89875427,2.074657954,0.000828745,13838308.64,223737.6354,0.03125,0.15625
DE,Kent,1.0,0.0,0.0,1.0,179124,67299,70641,53983,5238,14448,7.060576997,43.14416508,0.171270124,20.2970297,0.281188119,388.5950952,0.289661185,0.412186056,0.854401983,1.233723177,0.008278334,14881285.25,5389969.775,0.029411765,0.098039216
DE,New Castle,1.0,1.0,0.0,1.0,558306,209431,243408,128980,17967,30361,8.430417728,42.95308423,0.325590642,30.92682927,0.332682927,838.6630991,0.400933669,0.689634714,2.792129234,3.031681895,2.158354802,2680113.947,425526.2184,0.026699029,0.123786408
DE,Sussex,1.0,0.0,0.0,1.0,230249,94223,58394,61696,5129,19034,6.915962449,42.10194085,0.137694055,20.0,0.217277487,278.1957325,0.203694119,0.344049743,0.412445785,1.107730555,0.255718165,12628299.57,3510864.328,0.020833333,0.052083333
FL,Alachua,0.0,1.0,0.0,1.0,268105,101979,106008,97979,6666,11853,7.510713909,32.45347922,0.283538948,30.0,0.3775,520.161527,0.194853289,0.505566578,0.583222139,6.128527385,37.84146661,14174269.63,1508248.094,0.00625,0.06875
FL,Bay,0.0,0.0,1.0,1.0,180076,73536,43555,56725,3793,11583,7.68190179,35.44495092,0.1724299,27.32758621,0.371551724,362.1897754,0.076327876,0.402290021,0.262542664,7.143267971,1.17e-07,16793795.16,15674488.83,0.008547009,0.025641026
FL,Brevard,1.0,1.0,0.0,1.0,594001,236005,155687,170149,14080,34612,6.551745972,29.89681771,0.195947906,20.0,0.282152231,407.9879608,0.092961118,0.487364477,0.611019875,5.29716876,0.000577038,6863609.99,3665642.175,0.002610966,0.065274151
FL,Broward,1.0,1.0,1.0,1.0,1942273,704942,1252500,603903,61269,146250,7.812459131,30.5977741,0.479464041,27.70535714,0.372946429,1122.474845,0.230112261,1.046310095,0.409279507,8.331353847,0.015825809,2778820.76,243970.8341,0.004460303,0.016949153
FL,Charlotte,1.0,0.0,0.0,1.0,185926,79789,30608,54180,3999,14144,7.158370406,31.14871732,0.172790783,20.83333333,0.298333333,228.3266775,0.011325807,0.208628328,0.01961063,2.129715508,0.000793318,14579255.24,5696193.331,0.0,0.0
FL,Citrus,0.0,0.0,1.0,1.0,147938,64621,18398,53354,4055,12464,7.53107069,33.21943462,0.133976746,27.52475248,0.330693069,76.87424671,0.013192513,0.160895624,0.030075864,0.88444845,0.002221456,14776094.7,9619091.402,0.0,0.0
FL,Clay,0.0,0.0,1.0,1.0,215294,75360,60540,54078,5743,11731,7.995825326,34.112373,0.255415622,30.0,0.392792793,247.9869018,0.077426308,0.410820848,0.205074986,2.027858325,0.004220876,14107530.64,908421.2973,0.0,0.018018018
FL,Collier,1.0,1.0,0.0,1.0,379345,147977,141866,107303,7340,34112,7.53054543,31.02061336,0.233517989,28.12734082,0.352059925,336.4650899,0.007164934,0.371989477,0.198084168,3.193232869,0.0,19298792.75,5877646.735,0.0,0.014925373
FL,Columbia,0.0,0.0,1.0,1.0,70898,25205,20085,25313,2574,7373,7.497457713,32.72888141,0.174319242,30.0,0.374418605,192.8457114,0.016966752,0.800193026,0.242182199,5.394818997,0.000296161,48038332.84,226883.0698,0.0,0.069767442
FL,Duval,1.0,1.0,1.0,1.0,948651,369704,457311,311781,25787,64579,8.197688433,34.87231774,0.39793865,29.87951807,0.402409639,725.0331699,0.151095239,1.919499832,0.789946432,8.245148372,0.693890243,3393890.474,693410.5773,0.006872852,0.075601375
FL,Escambia,1.0,1.0,0.0,1.0,316691,122169,114523,103225,9258,20647,8.168155146,38.66002472,0.216809966,29.44444444,0.372222222,502.8056224,0.355106648,0.451837379,0.29120138,5.228391191,1.301022285,8550772.106,6100366.151,0.020100503,0.025125628
FL,Hendry,0.0,0.0,1.0,1.0,41472,12878,28467,21690,1393,8237,7.059209052,31.21726398,0.124648375,20.0,0.324,137.4213487,0.013743581,0.207276388,0.019270212,3.037264266,0.0,115149861.7,3329944.308,0.0,0.0
FL,Hernando,1.0,0.0,1.0,1.0,190700,76708,44412,67288,5338,16627,7.616903823,33.79237033,0.175921405,30.0,0.32300885,167.9794469,0.022365387,0.072419892,0.194647801,1.518677266,0.0,10745401.84,5508140.596,0.0,0.026315789
FL,Highlands,1.0,0.0,1.0,1.0,104574,42721,35421,42520,3165,11774,6.86735521,29.83345786,0.123331551,21.54761905,0.3,136.0848877,0.012548441,0.197201619,0.026278423,1.629532396,2.94e-06,31008547.58,2713739.812,0.0,0.0
FL,Hillsborough,1.0,1.0,0.0,1.0,1451358,539919,755783,463928,39037,110941,8.149375525,35.09376983,0.397006613,33.00330033,0.394829483,831.1596785,0.267483319,0.955902092,0.953806481,9.836438288,2.691690512,2895712.086,878585.5864,0.014223195,0.0404814
FL,Indian River,1.0,1.0,1.0,1.0,156964,60959,39329,45200,4034,12026,6.747676172,30.94401192,0.219959891,20.0,0.250943396,245.9462381,0.203803933,0.724759781,0.309450186,3.122647852,1.32e-06,12058081.53,2736203.13,0.009259259,0.027777778
FL,Jackson,1.0,0.0,0.0,1.0,47409,17533,16455,16595,1038,6217,7.923153048,34.32045578,0.101494019,30.0,0.4375,64.61694508,0.086973047,0.025564275,0.023724193,1.980145226,0.000400908,59452293.33,2355427.9,0.05,0.0
FL,Lake,0.0,0.0,1.0,1.0,356115,137446,110500,107184,9643,26474,7.447090971,34.81405103,0.227595659,31.66666667,0.340555556,280.3426809,0.083801803,0.653620837,0.103683727,2.593961899,0.000285504,13691707.52,2952738.461,0.005555556,0.005555556
FL,Lee,0.0,0.0,1.0,1.0,756570,288916,255039,227864,16836,61398,7.401552808,31.75374861,0.207079123,30.88388215,0.302426343,321.2957556,0.007529938,0.434429363,0.171785924,3.829998882,0.683803211,3493614.971,3282527.739,0.0,0.005181347
FL,Leon,0.0,0.0,1.0,1.0,291863,116530,128458,100985,9942,11553,8.215501367,33.2421474,0.261391218,39.02912621,0.578640777,407.912133,0.037326688,0.334874101,0.378614137,7.797240615,0.009240586,8404001.937,419466.2864,0.0,0.019417476
FL,Madison,0.0,0.0,1.0,1.0,18557,6891,8585,8141,284,2768,7.664142808,32.58840004,0.126601689,30.0,0.425,4.727857898,0.139369664,0.228245171,0.034332644,2.810728948,0.000814984,112750092.7,3102127.875,0.0625,0.0
FL,Manatee,1.0,0.0,0.0,1.0,393847,150345,114580,116834,9906,31324,7.491770478,33.05982467,0.305066438,23.32046332,0.298841699,397.513101,0.044442252,0.501184474,0.425618016,6.003432628,0.055447951,7399015.623,2204172.319,0.0,0.019230769
FL,Marion,1.0,1.0,0.0,1.0,360210,145863,109272,137160,9832,32277,7.494009963,33.03486248,0.224044978,29.03930131,0.332751092,154.3783182,0.01843043,0.332658473,0.215608038,2.733593298,0.011027591,17809497.58,832388.9048,0.0,0.021645022
FL,Martin,0.0,0.0,1.0,1.0,160420,64870,35343,41107,3250,10654,7.105854872,31.69683051,0.322885861,20.0,0.30989011,289.566982,0.223633678,0.832842161,0.510126542,2.83015885,0.000297475,15145067.67,5828941.473,0.021505376,0.043010753
FL,Miami-Dade,0.0,1.0,1.0,1.0,2705528,902200,2339622,1041256,70536,349764,8.002015646,29.69271737,0.520204489,25.89450788,0.364926591,1537.257154,0.220302429,0.632768882,1.370145889,14.16953848,0.007057078,2669956.045,687782.8888,0.003255562,0.026587086
FL,Monroe,0.0,0.0,1.0,1.0,75137,32794,26028,18597,1398,4779,7.223409354,29.40345395,0.081800167,20.0,0.18,484.3919036,0.010821427,0.194532138,0.074376952,8.105237027,0.0,35860105.93,157096366.3,0.0,0.014084507
FL,Nassau,0.0,0.0,1.0,1.0,85762,33475,11712,19729,1896,5624,7.575085345,34.6385903,0.184913856,25.40983607,0.36557377,123.9679343,0.032755858,0.808935021,0.0575554,1.293464625,2.273230448,27097992.94,3226615.694,0.0,0.0
FL,Okaloosa,0.0,0.0,1.0,1.0,207430,79235,56294,55965,3959,10611,7.789822294,36.70168627,0.16504182,28.0952381,0.355555556,391.1515539,0.019969323,0.368267335,0.411516689,3.993217918,2.2e-06,18821816.85,6404041.703,0.0,0.0390625
FL,Okeechobee,0.0,1.0,1.0,1.0,41611,14601,15575,16367,871,5969,6.924572868,31.10384291,0.145772581,20.0,0.3,165.1317471,0.024846596,1.003733584,0.019739429,5.117197847,2.83e-06,64262134.97,10255631.71,0.0,0.0
FL,Orange,1.0,1.0,1.0,1.0,1373784,468075,834912,472339,40667,104875,7.543498903,34.80192409,0.464965033,30.11904762,0.445833333,855.9740868,0.140540264,1.504543498,0.528648924,7.586600862,0.566695029,3471367.548,390272.373,0.004457652,0.035661218
FL,Osceola,1.0,0.0,1.0,1.0,363666,109642,251552,142518,10487,33380,7.620396791,33.02582426,0.510646868,30.0,0.434532374,425.2094435,0.029703388,0.418580836,0.110785636,4.197242997,3.08e-05,24736179.34,3324713.0,0.0,0.007194245
FL,Palm Beach,1.0,0.0,1.0,1.0,1482057,565598,682894,428429,44180,122138,7.360000494,31.23863803,0.365419387,21.81166837,0.293551689,730.9623046,0.093871857,1.027071647,0.271489552,5.973950181,0.002627049,5180763.854,1104838.023,0.00101833,0.011201629
FL,Pasco,0.0,0.0,1.0,1.0,539885,209483,144131,171532,14397,39644,7.749865912,34.61934301,0.225666774,30.0,0.35397351,229.0612581,0.077718619,0.471365464,0.129723119,2.496580816,0.029763157,6381958.389,2292004.726,0.0,0.00660066
FL,Pinellas,0.0,0.0,1.0,1.0,970985,413239,257355,279829,24940,62856,7.736601241,34.84110069,0.315449144,28.13605442,0.335646259,677.0773623,0.054759561,1.074297414,0.805763194,10.93786499,2.860192269,961862.8915,2069308.898,0.001356852,0.031207598
FL,Polk,0.0,1.0,1.0,1.0,705735,240879,299386,267273,16900,71423,7.531270511,33.58821377,0.253754101,29.90361446,0.377590361,389.6359228,0.105197815,0.967741707,0.313432159,4.552210093,0.444288308,11219726.25,1327125.906,0.002409639,0.055421687
FL,Putnam,0.0,0.0,1.0,1.0,73784,29822,21337,37174,2470,9195,7.261219894,32.80862121,0.139473863,30.0,0.355357143,143.140313,0.018839034,0.307080244,0.153945592,2.752807084,0.072785354,33095665.7,4478287.719,0.0,0.052631579
FL,Santa Rosa,0.0,0.0,1.0,1.0,179587,65697,32884,44974,4463,10719,8.04664837,37.96014576,0.142558965,26.45833333,0.366666667,188.29459,0.075704805,0.344106103,0.139383021,1.354749895,0.000476405,27032024.73,5600978.753,0.010309278,0.020618557
